,FIRMS_18_lat,FIRMS_18_lng,FIRMS_18_cf,FIRMS_18_aq,dist_between,no,postal_code
405,-34.10368,150.96361,h,10/03/2019,6.882829187,17339,2233
406,-34.10368,150.96361,h,10/03/2019,3.537610214,17371,2233
407,-34.10368,150.96361,h,10/03/2019,12.22839794,17381,2234
408,-34.10368,150.96361,h,10/03/2019,13.96570237,17383,2234
409,-34.10368,150.96361,h,10/03/2019,14.41373092,17407,2210
410,-34.10368,150.96361,h,10/03/2019,12.05554734,17430,2234
411,-34.10368,150.96361,h,10/03/2019,10.64141475,17431,2234
412,-34.10368,150.96361,h,10/03/2019,12.68330059,17521,2232
413,-34.10368,150.96361,h,10/03/2019,12.28229587,17565,2234
414,-34.10368,150.96361,h,10/03/2019,5.563408083,17663,2233
415,-34.10368,150.96361,h,10/03/2019,14.30154006,17696,2227
416,-34.10368,150.96361,h,10/03/2019,5.503490769,17700,2233
417,-34.10368,150.96361,h,10/03/2019,14.52559879,17713,2226
418,-34.10368,150.96361,h,10/03/2019,14.32355556,17743,2229
419,-34.10368,150.96361,h,10/03/2019,11.67943698,17778,2234
420,-34.10368,150.96361,h,10/03/2019,13.85598491,17945,2234
421,-34.10368,150.96361,h,10/03/2019,14.89056093,18011,2229
422,-34.10368,150.96361,h,10/03/2019,12.04286969,18097,2232
423,-34.10368,150.96361,h,10/03/2019,14.50784476,18107,2227
424,-34.10368,150.96361,h,10/03/2019,13.1632974,18311,2234
425,-34.10368,150.96361,h,10/03/2019,11.51974782,18324,2234
426,-34.10368,150.96361,h,10/03/2019,11.17004421,18325,2234
427,-34.10368,150.96361,h,10/03/2019,13.42355184,18352,2226
428,-34.10368,150.96361,h,10/03/2019,14.98383681,18373,2229
429,-34.10368,150.96361,h,10/03/2019,14.92250066,18469,2565
430,-34.10368,150.96361,h,10/03/2019,10.54237415,18501,2234
431,-34.10368,150.96361,h,10/03/2019,12.39000458,18618,2232
432,-34.10368,150.96361,h,10/03/2019,14.20060836,18656,2228
433,-34.10368,150.96361,h,10/03/2019,14.90016274,18661,2234
434,-34.10368,150.96361,h,10/03/2019,13.4595723,18695,2226
435,-34.10368,150.96361,h,10/03/2019,4.936310085,18792,2233
436,-34.10368,150.96361,h,10/03/2019,12.55138717,18801,2234
437,-34.10368,150.96361,h,10/03/2019,14.02090443,18802,2226
438,-34.10368,150.96361,h,10/03/2019,11.78014863,18808,2232
439,-34.10368,150.96361,h,10/03/2019,12.40855147,18951,2232
440,-34.10368,150.96361,h,10/03/2019,8.945229054,18986,2233
441,-34.10368,150.96361,h,10/03/2019,8.991570502,19090,2233
442,-34.10368,150.96361,h,10/03/2019,14.40736632,19133,2232
443,-34.10368,150.96361,h,10/03/2019,13.16809489,19146,2232
444,-34.10368,150.96361,h,10/03/2019,13.83365526,19147,2232
445,-34.10368,150.96361,h,10/03/2019,10.24758612,19170,2232
446,-34.10368,150.96361,h,10/03/2019,13.0397234,19189,2566
447,-34.10368,150.96361,h,10/03/2019,14.05967868,19190,2228
448,-34.10368,150.96361,h,10/03/2019,14.16603859,19324,2228
449,-34.10368,150.96361,h,10/03/2019,7.950327183,19344,2234
450,-34.10368,150.96361,h,10/03/2019,6.572112199,19445,2233
451,-34.10368,150.96361,h,10/03/2019,12.90061749,19490,2227
452,-34.10368,150.96361,h,10/03/2019,12.55512569,19491,2227
453,-34.10368,150.96361,h,10/03/2019,12.99479323,19492,2227
454,-34.10368,150.96361,h,10/03/2019,14.876373,19509,2234
455,-34.10368,150.96361,h,10/03/2019,12.70882007,19523,2232
456,-34.10368,150.96361,h,10/03/2019,14.17862156,19714,2228
457,-34.10368,150.96361,h,10/03/2019,5.749505039,19838,2233
458,-34.10368,150.96361,h,10/03/2019,14.68197299,19869,2227
459,-34.10368,150.96361,h,10/03/2019,4.752098627,19873,2233
460,-34.10368,150.96361,h,10/03/2019,13.3935425,19882,2226
461,-34.10368,150.96361,h,10/03/2019,12.59822882,19893,2232
462,-34.10368,150.96361,h,10/03/2019,14.05749038,19941,2228
463,-34.10368,150.96361,h,10/03/2019,14.05452899,20003,2213
464,-34.10368,150.96361,h,10/03/2019,11.93346526,20103,2232
465,-34.10368,150.96361,h,10/03/2019,12.11991987,20128,2234
466,-34.10368,150.96361,h,10/03/2019,13.33129157,20152,2226
467,-34.10368,150.96361,h,10/03/2019,14.57875266,20173,2229
468,-34.10368,150.96361,h,10/03/2019,7.00394342,20230,2233
469,-34.10368,150.96361,h,10/03/2019,14.39159183,20269,2565
470,-34.10368,150.96361,h,10/03/2019,12.38087919,20278,2232
471,-34.10368,150.96361,h,10/03/2019,14.05335538,20316,2228
472,-34.10368,150.96361,h,10/03/2019,11.75477204,20477,2234
473,-34.10368,150.96361,h,10/03/2019,14.11979601,20526,2226
474,-34.10368,150.96361,h,10/03/2019,13.12938094,20585,2226
475,-34.10368,150.96361,h,10/03/2019,10.3644229,20608,2232
476,-34.10368,150.96361,h,10/03/2019,10.45330286,20609,2232
477,-34.10368,150.96361,h,10/03/2019,14.72678296,20813,2229
478,-34.10368,150.96361,h,10/03/2019,8.252330649,20894,2233
479,-34.10368,150.96361,h,10/03/2019,13.00599897,20945,2227
480,-34.10368,150.96361,h,10/03/2019,4.896068313,20951,2233
481,-34.10368,150.96361,h,10/03/2019,12.14043222,20978,2232
482,-34.10368,150.96361,h,10/03/2019,10.47237701,21028,2234
483,-34.10368,150.96361,h,10/03/2019,14.98141945,21181,2224
484,-34.10368,150.96361,h,10/03/2019,14.7359412,21287,2229
485,-34.10368,150.96361,h,10/03/2019,13.71383673,21370,2227
486,-34.10368,150.96361,h,10/03/2019,14.14047279,21371,2227
487,-34.10368,150.96361,h,10/03/2019,12.72523439,21372,2227
488,-34.10368,150.96361,h,10/03/2019,13.53954384,21394,2232
489,-34.10368,150.96361,h,10/03/2019,9.291193417,21414,2232
490,-34.10368,150.96361,h,10/03/2019,9.123250231,21415,2232
491,-34.10368,150.96361,h,10/03/2019,10.36343171,21433,2234
492,-34.10368,150.96361,h,10/03/2019,14.97182106,21434,2228
493,-34.10368,150.96361,h,10/03/2019,12.65020958,21531,2232
494,-34.10368,150.96361,h,10/03/2019,11.64827878,21585,2234
495,-34.10368,150.96361,h,10/03/2019,14.27834197,21635,2226
496,-34.10368,150.96361,h,10/03/2019,7.030015264,21668,2233
497,-34.10368,150.96361,h,10/03/2019,14.04029234,21747,2228
498,-34.10368,150.96361,h,10/03/2019,14.31313315,21863,2234
499,-34.10368,150.96361,h,10/03/2019,14.26249982,21928,2226
500,-34.10368,150.96361,h,10/03/2019,6.527740463,21972,2233
501,-34.10368,150.96361,h,10/03/2019,11.9343537,21994,2232
502,-34.10368,150.96361,h,10/03/2019,13.09820196,22001,2227
503,-34.10368,150.96361,h,10/03/2019,14.13418186,22013,2234
504,-34.10368,150.96361,h,10/03/2019,14.02699763,22014,2226
505,-34.10368,150.96361,h,10/03/2019,14.45173553,22067,2228
506,-34.10368,150.96361,h,10/03/2019,12.16288943,22146,2232
507,-34.10368,150.96361,h,10/03/2019,13.12645408,22229,2226
508,-34.10368,150.96361,h,10/03/2019,13.81756323,22252,2560
509,-34.10368,150.96361,h,10/03/2019,14.87197534,22273,2226
510,-34.10368,150.96361,h,10/03/2019,14.5329568,22368,2232
511,-34.10368,150.96361,h,10/03/2019,14.29643721,22369,2232
512,-34.10368,150.96361,h,10/03/2019,14.67895095,22410,2564
513,-34.10368,150.96361,h,10/03/2019,11.79973021,22440,2234
514,-34.10368,150.96361,h,10/03/2019,14.05749038,22445,2228
515,-34.10368,150.96361,h,10/03/2019,13.82252908,22647,2226
516,-34.10368,150.96361,h,10/03/2019,14.79449718,22658,2229
517,-34.10368,150.96361,h,10/03/2019,14.23098331,22769,2232
518,-34.10368,150.96361,h,10/03/2019,10.0613194,22797,2232
519,-34.10368,150.96361,h,10/03/2019,9.406854217,22798,2232
520,-34.10368,150.96361,h,10/03/2019,14.7128578,22799,2210
521,-34.10368,150.96361,h,10/03/2019,12.0368163,22812,2234
522,-34.10368,150.96361,h,10/03/2019,8.894719213,22913,2233
523,-34.10368,150.96361,h,10/03/2019,14.23867222,23030,2227
524,-34.10368,150.96361,h,10/03/2019,13.4799803,23031,2227
525,-34.10368,150.96361,h,10/03/2019,12.35209746,23032,2227
526,-34.10368,150.96361,h,10/03/2019,13.41678891,23040,2565
527,-34.10368,150.96361,h,10/03/2019,10.19915441,23077,2234
528,-34.10368,150.96361,h,10/03/2019,13.68263054,23192,2234
529,-34.10368,150.96361,h,10/03/2019,14.36208494,23232,2226
530,-34.10368,150.96361,h,10/03/2019,6.962009803,23259,2233
531,-34.10368,150.96361,h,10/03/2019,13.78587507,23276,2227
532,-34.10368,150.96361,h,10/03/2019,13.02540565,23284,2234
533,-34.10368,150.96361,h,10/03/2019,12.65640788,23389,2232
534,-34.10368,150.96361,h,10/03/2019,14.91352298,23445,2560
535,-34.10368,150.96361,h,10/03/2019,14.25860977,23460,2226
536,-34.10368,150.96361,h,10/03/2019,12.60252625,23509,2227
537,-34.10368,150.96361,h,10/03/2019,12.34407423,23510,2227
538,-34.10368,150.96361,h,10/03/2019,14.29047187,23518,2565
539,-34.10368,150.96361,h,10/03/2019,13.33288332,23662,2234
540,-34.10368,150.96361,h,10/03/2019,7.217306366,23926,2233
541,-34.10368,150.96361,h,10/03/2019,14.67649752,23944,2227
542,-34.10368,150.96361,h,10/03/2019,12.77261927,23945,2227
543,-34.10368,150.96361,h,10/03/2019,13.84477621,23952,2565
544,-34.10368,150.96361,h,10/03/2019,11.58814274,24028,2560
545,-34.10368,150.96361,h,10/03/2019,11.45819857,24083,2234
546,-34.10368,150.96361,h,10/03/2019,12.41832238,24178,2227
547,-34.10368,150.96361,h,10/03/2019,3.372822593,24179,2233
548,-34.10368,150.96361,h,10/03/2019,12.95274467,24185,2565
549,-34.10368,150.96361,h,10/03/2019,10.50092482,24228,2234
550,-34.10368,150.96361,h,10/03/2019,9.468666097,24318,2233
551,-34.10368,150.96361,h,10/03/2019,14.47152639,24320,2228
552,-34.10368,150.96361,h,10/03/2019,11.62228026,24344,2234
553,-34.10368,150.96361,h,10/03/2019,7.607934716,24455,2233
554,-34.10368,150.96361,h,10/03/2019,13.7259546,24487,2227
555,-34.10368,150.96361,h,10/03/2019,12.62273813,24488,2227
556,-34.10368,150.96361,h,10/03/2019,12.6698855,24489,2227
557,-34.10368,150.96361,h,10/03/2019,4.81382136,24494,2233
558,-34.10368,150.96361,h,10/03/2019,14.80446183,24529,2210
559,-34.10368,150.96361,h,10/03/2019,14.29726238,24771,2226
560,-34.10368,150.96361,h,10/03/2019,13.78589871,24843,2227
561,-34.10368,150.96361,h,10/03/2019,12.51163966,24844,2227
562,-34.10368,150.96361,h,10/03/2019,14.42903341,24853,2232
563,-34.10368,150.96361,h,10/03/2019,14.79936351,24901,2228
564,-34.10368,150.96361,h,10/03/2019,14.02958527,25073,2560
565,-34.10368,150.96361,h,10/03/2019,14.67916006,25164,2227
566,-34.10368,150.96361,h,10/03/2019,13.18678398,25165,2227
567,-34.10368,150.96361,h,10/03/2019,12.43709433,25166,2227
568,-34.10368,150.96361,h,10/03/2019,12.70660491,25167,2227
569,-34.10368,150.96361,h,10/03/2019,14.32356735,25171,2226
570,-34.10368,150.96361,h,10/03/2019,12.61076782,25188,2232
571,-34.10368,150.96361,h,10/03/2019,14.86267264,25220,2210
572,-34.10368,150.96361,h,10/03/2019,13.89931708,25243,2228
573,-34.10368,150.96361,h,10/03/2019,14.89020735,25289,2213
574,-34.10368,150.96361,h,10/03/2019,9.628000976,25385,2233
575,-34.10368,150.96361,h,10/03/2019,10.17296604,25490,2234
576,-34.10368,150.96361,h,10/03/2019,11.2820107,25575,2234
577,-34.10368,150.96361,h,10/03/2019,5.423531768,25696,2233
578,-34.10368,150.96361,h,10/03/2019,13.93896225,25737,2226
579,-34.10368,150.96361,h,10/03/2019,11.89750121,25779,2234
580,-34.10368,150.96361,h,10/03/2019,13.95694905,25827,2213
581,-34.10368,150.96361,h,10/03/2019,11.99912347,25889,2232
582,-34.10368,150.96361,h,10/03/2019,9.918858796,25968,2234
583,-34.10368,150.96361,h,10/03/2019,14.3532392,26005,2229
584,-34.10368,150.96361,h,10/03/2019,4.922830132,26063,2233
585,-34.10368,150.96361,h,10/03/2019,13.19853865,26095,2227
586,-34.10368,150.96361,h,10/03/2019,13.83756633,26106,2226
587,-34.10368,150.96361,h,10/03/2019,14.96853848,26107,2232
588,-34.10368,150.96361,h,10/03/2019,12.54194008,26111,2232
589,-34.10368,150.96361,h,10/03/2019,13.61578957,26112,2232
590,-34.10368,150.96361,h,10/03/2019,14.99487627,26131,2210
591,-34.10368,150.96361,h,10/03/2019,12.36124057,26149,2234
592,-34.10368,150.96361,h,10/03/2019,11.64081882,26256,2232
593,-34.10368,150.96361,h,10/03/2019,11.31578881,26447,2564
594,-34.10368,150.96361,h,10/03/2019,11.38716229,26459,2234
595,-34.10368,150.96361,h,10/03/2019,11.88635987,26548,2232
596,-34.10368,150.96361,h,10/03/2019,13.87842648,26573,2228
597,-34.10368,150.96361,h,10/03/2019,12.90604636,26623,2226
598,-34.10368,150.96361,h,10/03/2019,13.56925494,26624,2226
599,-34.10368,150.96361,h,10/03/2019,14.71442354,26661,2226
600,-34.10368,150.96361,h,10/03/2019,14.57456083,26736,2227
601,-34.10368,150.96361,h,10/03/2019,13.6086221,26751,2234
602,-34.10368,150.96361,h,10/03/2019,13.76553224,26753,2226
603,-34.10368,150.96361,h,10/03/2019,13.3501865,26754,2226
604,-34.10368,150.96361,h,10/03/2019,14.26803086,26756,2232
605,-34.10368,150.96361,h,10/03/2019,12.05778505,26766,2232
606,-34.10368,150.96361,h,10/03/2019,13.11148365,26767,2232
607,-34.10368,150.96361,h,10/03/2019,9.517169957,26784,2232
608,-34.10368,150.96361,h,10/03/2019,10.2910177,26805,2234
609,-34.10368,150.96361,h,10/03/2019,14.84167854,26846,2225
610,-34.10368,150.96361,h,10/03/2019,12.95859203,26913,2232
611,-34.10368,150.96361,h,10/03/2019,12.33442313,26914,2232
612,-34.10368,150.96361,h,10/03/2019,14.85330752,27009,2229
613,-34.10368,150.96361,h,10/03/2019,14.84756016,27010,2229
614,-34.10368,150.96361,h,10/03/2019,6.408163253,27072,2233
615,-34.10368,150.96361,h,10/03/2019,8.969810442,27073,2233
616,-34.10368,150.96361,h,10/03/2019,5.874692736,27074,2233
617,-34.10368,150.96361,h,10/03/2019,13.72287403,27107,2227
618,-34.10368,150.96361,h,10/03/2019,14.67188297,27122,2234
619,-34.10368,150.96361,h,10/03/2019,12.59741076,27123,2234
620,-34.10368,150.96361,h,10/03/2019,13.70904073,27131,2232
621,-34.10368,150.96361,h,10/03/2019,12.87633549,27144,2560
622,-34.10368,150.96361,h,10/03/2019,14.92783539,27149,2210
623,-34.10368,150.96361,h,10/03/2019,12.51268213,27265,2232
624,-34.10368,150.96361,h,10/03/2019,13.19257467,27359,2226
625,-34.10368,150.96361,h,10/03/2019,13.47810104,27373,2560
626,-34.10368,150.96361,h,10/03/2019,8.31177537,27453,2233
627,-34.10368,150.96361,h,10/03/2019,12.43044516,27482,2232
628,-34.10368,150.96361,h,10/03/2019,13.23741537,27491,2227
629,-34.10368,150.96361,h,10/03/2019,12.89369283,27492,2227
630,-34.10368,150.96361,h,10/03/2019,13.37844548,27510,2234
631,-34.10368,150.96361,h,10/03/2019,13.98498119,27512,2565
632,-34.10368,150.96361,h,10/03/2019,13.8922945,27513,2226
633,-34.10368,150.96361,h,10/03/2019,14.49940242,27514,2226
634,-34.10368,150.96361,h,10/03/2019,14.40700303,27515,2226
635,-34.10368,150.96361,h,10/03/2019,13.71806611,27516,2226
636,-34.10368,150.96361,h,10/03/2019,14.67149764,27517,2232
637,-34.10368,150.96361,h,10/03/2019,9.95697444,27525,2560
638,-34.10368,150.96361,h,10/03/2019,12.93954633,27536,2232
639,-34.10368,150.96361,h,10/03/2019,12.2038871,27537,2232
640,-34.10368,150.96361,h,10/03/2019,14.64317763,27597,2228
641,-34.10368,150.96361,h,10/03/2019,14.45370583,27598,2228
642,-34.10368,150.96361,h,10/03/2019,14.63853624,27636,2225
643,-34.10368,150.96361,h,10/03/2019,12.45233119,27776,2234
644,-34.10368,150.96361,h,10/03/2019,11.46893691,27777,2234
645,-34.10368,150.96361,h,10/03/2019,13.87040708,27856,2227
646,-34.10368,150.96361,h,10/03/2019,4.960002835,27859,2233
647,-34.10368,150.96361,h,10/03/2019,14.3253579,27865,2226
648,-34.10368,150.96361,h,10/03/2019,13.94623281,27996,2234
649,-34.10368,150.96361,h,10/03/2019,7.324004419,28129,2233
650,-34.10368,150.96361,h,10/03/2019,14.6133845,28177,2565
651,-34.10368,150.96361,h,10/03/2019,14.03769401,28178,2226
652,-34.10368,150.96361,h,10/03/2019,14.22084255,28179,2226
653,-34.10368,150.96361,h,10/03/2019,9.295468696,28214,2232
654,-34.10368,150.96361,h,10/03/2019,11.38716229,28230,2234
655,-34.10368,150.96361,h,10/03/2019,13.32353853,28234,2566
656,-34.10368,150.96361,h,10/03/2019,10.77074203,28391,2232
657,-34.10368,150.96361,h,10/03/2019,13.7431851,28400,2234
658,-34.10368,150.96361,h,10/03/2019,12.64848484,28421,2234
659,-34.10368,150.96361,h,10/03/2019,13.49811878,28449,2226
660,-34.10368,150.96361,h,10/03/2019,13.20248349,28450,2226
661,-34.10368,150.96361,h,10/03/2019,7.782505297,28563,2233
662,-34.10368,150.96361,h,10/03/2019,6.477537961,28564,2233
663,-34.10368,150.96361,h,10/03/2019,14.22942601,28603,2227
664,-34.10368,150.96361,h,10/03/2019,12.91470505,28604,2227
665,-34.10368,150.96361,h,10/03/2019,12.99372402,28605,2227
666,-34.10368,150.96361,h,10/03/2019,12.33200767,28606,2227
667,-34.10368,150.96361,h,10/03/2019,12.87865577,28607,2227
668,-34.10368,150.96361,h,10/03/2019,12.89925897,28608,2227
669,-34.10368,150.96361,h,10/03/2019,12.88644222,28647,2232
670,-34.10368,150.96361,h,10/03/2019,9.783981574,28672,2232
671,-34.10368,150.96361,h,10/03/2019,10.42851661,28698,2234
672,-34.10368,150.96361,h,10/03/2019,12.53755005,28830,2232
673,-33.67338,150.71274,h,4/01/2019,3.776459573,533,2747
674,-33.67338,150.71274,h,4/01/2019,14.65247105,622,2759
675,-33.67338,150.71274,h,4/01/2019,11.89569122,963,2760
676,-33.67338,150.71274,h,4/01/2019,7.535159233,980,2750
677,-33.67338,150.71274,h,4/01/2019,8.420773739,981,2750
678,-33.67338,150.71274,h,4/01/2019,10.34040811,1028,2750
679,-33.67338,150.71274,h,4/01/2019,10.02137631,1069,2747
680,-33.67338,150.71274,h,4/01/2019,10.48110725,1070,2747
681,-33.67338,150.71274,h,4/01/2019,12.44229082,1431,2760
682,-33.67338,150.71274,h,4/01/2019,12.81750421,1666,2761
683,-33.67338,150.71274,h,4/01/2019,8.010863786,1782,2750
684,-33.67338,150.71274,h,4/01/2019,14.57008779,1803,2765
685,-33.67338,150.71274,h,4/01/2019,12.76343755,1881,2770
686,-33.67338,150.71274,h,4/01/2019,10.50612304,2607,2750
687,-33.67338,150.71274,h,4/01/2019,9.140191286,2848,2753
688,-33.67338,150.71274,h,4/01/2019,14.53556071,2877,2759
689,-33.67338,150.71274,h,4/01/2019,12.05227972,2883,2760
690,-33.67338,150.71274,h,4/01/2019,10.49104424,3068,2747
691,-33.67338,150.71274,h,4/01/2019,12.93869877,3518,2774
692,-33.67338,150.71274,h,4/01/2019,7.925558537,3902,2750
693,-33.67338,150.71274,h,4/01/2019,10.42385826,3957,2770
694,-33.67338,150.71274,h,4/01/2019,12.7654162,3972,2760
695,-33.67338,150.71274,h,4/01/2019,10.73265726,4011,2747
696,-33.67338,150.71274,h,4/01/2019,6.248860681,4239,2747
697,-33.67338,150.71274,h,4/01/2019,14.52279413,4319,2770
698,-33.67338,150.71274,h,4/01/2019,11.15734875,4497,2756
699,-33.67338,150.71274,h,4/01/2019,11.36868077,4578,2770
700,-33.67338,150.71274,h,4/01/2019,4.887899987,4647,2749
701,-33.67338,150.71274,h,4/01/2019,4.87128845,4648,2749
702,-33.67338,150.71274,h,4/01/2019,14.77241426,4665,2761
703,-33.67338,150.71274,h,4/01/2019,5.873498287,4752,2747
704,-33.67338,150.71274,h,4/01/2019,11.10386011,4773,2747
705,-33.67338,150.71274,h,4/01/2019,10.43657803,4886,2754
706,-33.67338,150.71274,h,4/01/2019,10.25011842,5014,2770
707,-33.67338,150.71274,h,4/01/2019,9.099507523,5026,2747
708,-33.67338,150.71274,h,4/01/2019,13.76872241,5136,2760
709,-33.67338,150.71274,h,4/01/2019,14.9252041,5400,2759
710,-33.67338,150.71274,h,4/01/2019,9.397972208,5621,2750
711,-33.67338,150.71274,h,4/01/2019,10.06421764,5622,2750
712,-33.67338,150.71274,h,4/01/2019,8.724230192,5623,2750
713,-33.67338,150.71274,h,4/01/2019,10.26774917,5660,2753
714,-33.67338,150.71274,h,4/01/2019,10.31307269,5777,2754
715,-33.67338,150.71274,h,4/01/2019,9.838980676,6787,2750
716,-33.67338,150.71274,h,4/01/2019,14.7676074,7131,2770
717,-33.67338,150.71274,h,4/01/2019,14.46438275,7132,2770
718,-33.67338,150.71274,h,4/01/2019,14.87409825,7133,2770
719,-33.67338,150.71274,h,4/01/2019,12.3629301,7150,2754
720,-33.67338,150.71274,h,4/01/2019,8.820468689,7181,2753
721,-33.67338,150.71274,h,4/01/2019,13.85713268,7200,2777
722,-33.67338,150.71274,h,4/01/2019,14.49816513,7350,2761
723,-33.67338,150.71274,h,4/01/2019,13.36852626,7730,2760
724,-33.67338,150.71274,h,4/01/2019,14.16327548,7790,2756
725,-33.67338,150.71274,h,4/01/2019,9.93851709,7924,2750
726,-33.67338,150.71274,h,4/01/2019,10.05163853,7925,2750
727,-33.67338,150.71274,h,4/01/2019,7.355186555,7995,2747
728,-33.67338,150.71274,h,4/01/2019,13.57262556,8541,2762
729,-33.67338,150.71274,h,4/01/2019,14.57457318,8547,2777
730,-33.67338,150.71274,h,4/01/2019,9.554480567,8602,2770
731,-33.67338,150.71274,h,4/01/2019,14.36022014,8892,2777
732,-33.67338,150.71274,h,4/01/2019,13.79928199,9167,2760
733,-33.67338,150.71274,h,4/01/2019,14.24561946,9316,2761
734,-33.67338,150.71274,h,4/01/2019,9.920895154,9709,2754
735,-33.67338,150.71274,h,4/01/2019,14.19584732,10033,2761
736,-33.67338,150.71274,h,4/01/2019,14.48112729,10236,2758
737,-33.67338,150.71274,h,4/01/2019,14.48112729,10236,2758
738,-33.67338,150.71274,h,4/01/2019,9.945465741,10277,2754
739,-33.67338,150.71274,h,4/01/2019,12.87521941,10283,2760
740,-33.67338,150.71274,h,4/01/2019,12.86538998,10284,2760
741,-33.67338,150.71274,h,4/01/2019,14.84221783,10319,2766
742,-33.67338,150.71274,h,4/01/2019,10.94894447,10335,2756
743,-33.67338,150.71274,h,4/01/2019,13.54198255,10438,2745
744,-33.67338,150.71274,h,4/01/2019,9.273567316,10510,2750
745,-33.67338,150.71274,h,4/01/2019,14.25122824,10597,2760
746,-33.67338,150.71274,h,4/01/2019,9.949878748,10684,2754
747,-33.67338,150.71274,h,4/01/2019,4.519748262,10822,2749
748,-33.67338,150.71274,h,4/01/2019,14.72820271,10893,2770
749,-33.67338,150.71274,h,4/01/2019,13.4250507,10894,2770
750,-33.67338,150.71274,h,4/01/2019,12.18568,10969,2756
751,-33.67338,150.71274,h,4/01/2019,14.50907925,11011,2761
752,-33.67338,150.71274,h,4/01/2019,14.73277343,11074,2770
753,-33.67338,150.71274,h,4/01/2019,10.56656704,11111,2756
754,-33.67338,150.71274,h,4/01/2019,11.54730388,11454,2750
755,-33.67338,150.71274,h,4/01/2019,9.091317995,11471,2770
756,-33.67338,150.71274,h,4/01/2019,14.14237113,11579,2745
757,-33.67338,150.71274,h,4/01/2019,10.63135623,11661,2754
758,-33.67338,150.71274,h,4/01/2019,11.79278458,11748,2756
759,-33.67338,150.71274,h,4/01/2019,4.659848782,11806,2749
760,-33.67338,150.71274,h,4/01/2019,10.49295969,11864,2747
