price,distance_from_CBD,distance_from_closest_private_school,distance_from_closest_public_school,distance_from_closest_station,Violent.Crime,Non.Violent.Crime,Drug.offences,predicted,residuals
2040000,2.674911518,0.363,0.384,0.655,665,6622,867,1189679.0457529076,850320.9542470757
1295000,3.006906176,0.576,0.589,0.701,665,6622,867,1193521.8979416525,101478.10205833091
1500000,3.062912989,0.679,0.732,0.887,665,6622,867,1200485.7389006028,299514.26109938044
1775000,2.846308102,0.373,0.317,0.459,665,6622,867,1182518.063947161,592481.9360528225
1178000,2.485429289,0.29,0.22,0.473,665,6622,867,1182866.9549374394,-4866.954937455933
1330000,3.09467159,0.615,0.789,0.926,665,6622,867,1203564.575022452,126435.42497753118
1400000,2.460796106,0.48,0.414,0.354,665,6622,867,1187075.2061766337,212924.79382334964
1800000,2.38044769,0.379,0.173,0.501,665,6622,867,1181616.5738684917,618383.4261314914
1625000,3.101826412,0.713,0.731,0.85,665,6622,867,1199243.9388567344,425756.061143249
970000,3.015707497,0.24,0.764,0.227,665,6622,867,1195898.584843726,-225898.5848437426
1971000,2.836370513,0.39,0.402,0.611,665,6622,867,1188055.8962702614,782944.1037297217
1580000,2.510744546,0.567,0.319,0.475,665,6622,867,1184062.140961465,395937.8590385183
1700000,2.412698654,0.503,0.161,0.474,665,6622,867,1179371.401970233,520628.59802975034
1700000,2.412698654,0.503,0.161,0.474,665,6622,867,1179371.401970233,520628.59802975034
1080000,2.812026167,0.339,0.327,0.485,665,6622,867,1183898.3932972183,-103898.39329723487
1390000,2.39279513,0.479,0.113,0.495,665,6622,867,1178225.7978914573,211774.2021085257
1850000,2.575700115,0.452,0.496,0.431,665,6622,867,1190657.7724322537,659342.2275677294
1270000,2.825205001,0.504,0.533,0.649,665,6622,867,1192784.2376883419,77215.76231164123
1840000,2.84238712,0.369,0.335,0.481,665,6622,867,1183617.636590541,656382.3634094421
600000,2.670030259,0.082,0.435,0.311,665,6622,867,1188897.7484756433,-588897.7484756599
738000,3.579644857,0.429,0.711,0.827,621,4104,664,1199220.9359057879,-461220.93590580433
1130000,3.506821191,0.774,0.887,0.993,621,4104,664,1206150.1266273498,-76150.12662736647
1330000,3.275210502,0.179,0.677,0.83,621,4104,664,1202804.920194241,127195.07980574251
970000,3.668808865,0.302,0.28,0.479,621,4104,664,1177621.5683042686,-207621.56830428512
977000,3.618412019,0.228,0.335,0.529,621,4104,664,1181595.476806347,-204595.47680636353
1350000,3.684569156,0.507,0.699,0.792,621,4104,664,1196623.7447359918,153376.25526399174
730000,3.725169939,0.334,0.404,0.531,621,4104,664,1182425.1424506723,-452425.14245068876
710000,3.642661998,0.442,0.666,0.773,621,4104,664,1195996.9908433545,-485996.99084337096
620000,3.763487746,0.346,0.219,0.396,621,4104,664,1172789.2797819702,-552789.2797819866
990000,3.725169939,0.334,0.404,0.531,621,4104,664,1182425.1424506723,-192425.14245068879
900500,3.470206312,0.746,0.88,0.985,621,4104,664,1206323.0123962476,-305823.0123962641
1453000,3.253416322,0.269,0.799,0.973,621,4104,664,1209094.3249221605,243905.67507782305
990000,3.146589875,0.512,0.883,0.992,621,4104,664,1211421.5445718167,-221421.5445718334
1350000,3.418351812,0.082,0.592,0.77,621,4104,664,1198214.1256798536,151785.87432013013
1255000,3.292788439,0.717,0.797,0.899,621,4104,664,1203609.8042623515,51390.19573763197
865000,3.426603612,0.62,0.951,1.054,621,4104,664,1211601.5213902614,-346601.5213902778
1550000,3.65016202,0.237,0.392,0.551,621,4104,664,1183773.6774061085,366226.3225938752
940000,3.570083259,0.168,0.463,0.629,621,4104,664,1189007.3247567236,-249007.3247567399
1475000,4.068650258,0.646,0.248,0.216,621,4104,664,1165862.0995586584,309137.9004413251
835000,4.236927922,0.909,0.951,0.905,621,4104,664,1199722.1965270052,-364722.1965270215
1940000,4.047568324,0.627,0.268,0.254,621,4104,664,1167564.627083884,772435.3729160994
705000,4.233458383,0.947,0.774,0.714,621,4104,664,1189675.0136449104,-484675.0136449269
1800000,3.988501671,0.569,0.262,0.291,621,4104,664,1168922.936111996,631077.0638879878
1540000,3.904221482,0.492,0.301,0.373,621,4104,664,1173090.7253797718,366909.2746202118
750000,4.236927922,0.909,0.951,0.905,621,4104,664,1199722.1965270052,-449722.1965270215
648880,4.798769845,0.704,1.21,1.077,621,4104,664,1209238.6975974422,-560358.6975974583
1380000,4.205787209,0.8,0.451,0.354,621,4104,664,1173250.7444490928,206749.25555089067
865000,3.934635593,0.582,0.487,0.522,621,4104,664,1181484.356557946,-316484.35655796254
791000,4.115254963,0.953,0.91,0.892,621,4104,664,1198617.1628019216,-407617.1628019381
2000000,4.077591904,0.658,0.3,0.264,621,4104,664,1168417.3859836636,831582.61401632
1440000,3.904155017,0.757,0.816,0.849,621,4104,664,1197896.8136510183,242103.186348965
945000,4.236927922,0.909,0.951,0.905,621,4104,664,1199722.1965270052,-254722.19652702156
1125000,3.211961844,0.227,0.781,0.919,621,4104,664,1208305.1631851236,-83305.16318513994
710000,3.344006235,0.109,0.656,0.838,621,4104,664,1202132.2244187174,-492132.2244187338
876000,3.310026208,0.585,0.921,1.021,621,4104,664,1211264.1171099301,-335264.11710994685
876000,3.574266982,0.576,0.861,0.963,621,4104,664,1205839.4278385309,-329839.4278385471
822000,3.516890177,0.801,0.874,0.98,621,4104,664,1205125.36121664,-383125.36121665663
1040000,3.45251866,0.112,0.576,0.748,621,4104,664,1196699.701366963,-156699.70136697908
780000,3.313260991,0.597,0.912,1.012,621,4104,664,1210645.9921280737,-430645.9921280902
835000,3.45329568,0.175,0.613,0.777,621,4104,664,1198009.6734388226,-363009.67343883874
900000,3.65016202,0.237,0.392,0.551,621,4104,664,1183773.6774061085,-283773.6774061248
1385000,3.846641453,0.454,0.103,0.3,621,4104,664,1165176.2208803415,219823.77911964216
741000,3.574266982,0.576,0.861,0.963,621,4104,664,1205839.4278385309,-464839.4278385471
1100000,3.111391667,0.543,0.845,0.955,621,4104,664,1209425.587040061,-109425.58704007723
1150000,3.591867166,0.417,0.688,0.805,621,4104,664,1197996.6684635612,-47996.66846357772
750000,3.904155017,0.757,0.816,0.849,621,4104,664,1197896.8136510183,-447896.8136510349
1050000,3.915141905,0.783,0.841,0.871,621,4104,664,1198872.9328337829,-148872.9328337995
1350000,4.369773608,0.905,0.911,0.826,621,4104,664,1195849.4102855325,154150.58971445102
700000,4.059960442,0.936,0.933,0.929,621,4104,664,1200700.8086526494,-500700.80865266605
865000,4.369773608,0.905,0.911,0.826,621,4104,664,1195849.4102855325,-330849.41028554895
1627500,4.033688316,0.61,0.207,0.206,621,4104,664,1164749.2715252917,462750.7284746915
900000,4.323363296,1,0.762,0.672,621,4104,664,1187321.276220178,-287321.2762201945
870000,4.236927922,0.909,0.951,0.905,621,4104,664,1199722.1965270052,-329722.1965270215
840000,4.315031182,0.971,0.709,0.614,621,4104,664,1184718.5385828337,-344718.5385828502
716000,4.172200668,0.749,0.284,0.152,621,4104,664,1164464.9787497283,-448464.97874974506
745000,4.059960442,0.936,0.933,0.929,621,4104,664,1200700.8086526494,-455700.8086526659
900000,4.245494966,0.906,0.672,0.596,621,4104,664,1184193.7225953313,-284193.7225953481
1315000,6.957342085,0.75,0.564,1.911,248,1765,198,1251545.2611765617,63454.73882342211
1405000,6.594215981,0.932,0.284,2.233,248,1765,198,1247238.22828581,157761.77171417355
646000,6.132885722,0.599,0.624,1.838,248,1765,198,1261256.8955220238,-615256.89552204
1100000,6.630199881,0.571,0.436,1.85,248,1765,198,1250101.322879388,-150101.3228794044
1585000,6.960820655,0.796,0.615,1.976,248,1765,198,1254070.9289986847,330929.0710012991
1850000,5.743032202,0.638,0.251,1.274,248,1765,198,1241311.749321166,608688.2506788176
1755000,5.435654667,0.938,0.596,1.251,248,1765,198,1254308.8216533272,500691.1783466563
1800000,5.335897903,1.045,0.707,1.163,248,1765,198,1257174.1981247377,542825.8018752459
1260000,6.185474091,0.216,0.356,1.408,248,1765,198,1247255.7085440718,12744.291455912042
1750000,5.843793383,0.561,0.161,1.17,248,1765,198,1236049.621059331,513950.37894065276
925000,5.063303457,1.323,0.947,0.913,248,1765,198,1262543.3347447198,-337543.33474473655
1500000,6.243628003,0.377,0.404,1.647,248,1765,198,1250838.608071584,249161.3919283998
1705000,6.331059468,0.246,0.393,1.057,248,1765,198,1241785.3485810957,463214.65141888807
1100000,5.040936085,1.333,0.916,0.868,248,1765,198,1260767.5210130718,-160767.52101308896
1480000,5.925191309,0.984,0.707,1.92,248,1765,198,1264141.1299214696,215858.870078514
1855000,5.940986924,0.453,0.506,1.467,248,1765,198,1253991.961900128,601008.0380998554
1775000,6.088863855,0.28,0.448,1.32,248,1765,198,1249738.5660619212,525261.4339380627
2153000,5.31692668,1.136,0.913,1.212,248,1765,198,1265232.4849452723,887767.515054711
1600000,6.965779408,0.844,0.668,2.04,248,1765,198,1256627.9658231286,343372.0341768552
1542000,6.87990798,1.181,0.328,2.459,248,1765,198,1247711.8096556081,294288.1903443757
620000,6.309941721,0.691,0.553,1.979,248,1765,198,1258322.7833127915,-638322.783312808
1570000,6.826523533,0.837,0.566,2.092,248,1765,198,1254765.3371546285,315234.6628453552
550000,6.094990512,0.742,0.672,1.975,248,1765,198,1264276.3776056173,-714276.3776056339
1790000,6.649828786,0.97,0.273,2.267,248,1765,198,1246515.2254635673,543484.774536417
1430000,6.456376454,0.629,0.55,1.931,248,1765,198,1256741.1458878818,173258.85411210198
1350000,6.300778616,0.582,0.554,1.869,248,1765,198,1257717.065188627,92282.9348113567
1645000,6.891005549,0.814,0.646,2.039,248,1765,198,1256679.7144060885,388320.28559389524
620000,6.488033584,1.078,0.144,2.378,248,1765,198,1243700.09998371,-623700.0999837262
1300000,6.827273808,0.828,0.578,2.08,248,1765,198,1255117.1113744406,44882.88862554318
564000,6.488033584,1.078,0.144,2.378,248,1765,198,1243700.09998371,-679700.0999837262
1162500,7.051802761,0.927,0.747,2.102,248,1765,198,1259142.893412702,-96642.89341271826
1575000,6.83033407,1.172,0.268,2.474,248,1765,198,1246138.8044247609,328861.19557522284
885000,5.134014283,1.013,1.204,1.148,248,1765,198,1278149.3693505875,-393149.3693506043
685000,5.379467111,1.008,0.489,1.178,248,1765,198,1248942.7742542475,-563942.7742542644
2100000,6.10683555,0.306,0.44,1.455,248,1765,198,1251108.3482452368,848891.6517547469
865000,5.041810268,1.027,1.224,1.051,248,1765,198,1278119.0603426464,-413119.06034266297
820000,5.119872892,1.05,1.175,1.114,248,1765,198,1276310.0198802142,-456310.0198802311
875000,5.576553123,0.797,0.372,1.376,248,1765,198,1247591.6633181875,-372591.6633182043
1080000,5.244541949,1.193,0.932,1.135,248,1765,198,1264918.9641265678,-184918.9641265846
830000,5.119872892,1.05,1.175,1.114,248,1765,198,1276310.0198802142,-446310.0198802311
1210000,5.985164453,0.448,0.194,1.098,248,1765,198,1235981.1809151978,-25981.18091521413
1900000,6.394109067,0.139,0.269,1.169,248,1765,198,1239105.54461647,660894.4553835139
2150000,5.288450975,1.125,1.072,1.251,248,1765,198,1272304.0859819052,877695.9140180778
1965000,6.093512805,0.407,0.498,1.594,248,1765,198,1254698.4756379786,710301.524362005
900000,5.21842699,1.161,0.651,1.017,248,1765,198,1252789.4033887177,-352789.40338873456
1972000,5.343894883,1.077,0.823,1.209,248,1765,198,1261999.2780809142,710000.7219190692
1600000,6.032281494,0.915,0.624,2.008,248,1765,198,1261957.8211401056,338042.17885987804
2100000,5.341173887,1.161,1.035,1.292,248,1765,198,1270728.3105214098,829271.6894785729
1327000,5.986134202,0.979,0.644,1.983,248,1765,198,1262187.3623256197,64812.63767436395
1805000,6.320516178,0.115,0.221,1.402,248,1765,198,1241668.025609152,563331.974390832
790000,4.993029651,0.965,1.233,1.042,248,1765,198,1279298.1609721212,-489298.16097213817
1301000,6.265338507,0.225,0.299,1.493,248,1765,198,1245581.632484454,55418.36751552975
665000,5.119872892,1.05,1.175,1.114,248,1765,198,1276310.0198802142,-611310.0198802311
1220000,5.526186289,1.042,1.081,1.57,248,1765,198,1276182.3470191555,-56182.34701917219
1700000,5.717134089,1.08,0.904,1.728,248,1765,198,1269773.8699193336,430226.1300806497
1480000,6.11285752,0.357,0.459,1.544,248,1765,198,1252700.8788585158,227299.12114146815
1645000,6.186704893,0.216,0.408,1.18,248,1765,198,1245765.4780472242,399234.52195275977
1810000,5.89550415,0.493,0.226,1.209,248,1765,198,1239298.0838990612,570701.9161009227
1810000,5.384740194,1.008,0.713,1.221,248,1765,198,1258190.9610243046,551809.0389756786
1075000,9.471304851,1.096,0.095,3.251,143,1021,118,1251776.3950041109,-176776.39500412662
655000,9.198805651,0.749,0.38,2.903,143,1021,118,1262869.2393810912,-607869.2393811068
875000,8.496609962,0.757,0.66,2.87,143,1021,118,1279213.0773712122,-404213.07737122785
1510000,8.730987066,0.653,0.694,2.861,143,1021,118,1279256.1236382632,230743.876361721
1850000,8.396833093,0.183,0.512,2.251,143,1021,118,1269955.659377202,580044.340622782
1545000,8.839574136,0.556,0.612,2.782,143,1021,118,1274791.8917345263,270208.1082654582
1825000,8.645249596,0.716,0.783,2.893,143,1021,118,1283371.246933076,541628.7530669081
1155000,9.134836095,0.647,0.824,2.364,143,1021,118,1273204.7058167127,-118204.70581672856
960000,8.561336355,0.317,0.762,2.509,143,1021,118,1280927.4791642553,-320927.47916427103
1250000,8.53461623,0.146,0.597,2.348,143,1021,118,1273839.0998420455,-23839.09984206129
1290000,9.022187613,0.862,0.409,3.089,143,1021,118,1267377.838366958,22622.161633026284
1625000,8.679772489,0.154,0.62,2.361,143,1021,118,1273588.8161661925,351411.1838337919
750000,9.198805651,0.749,0.38,2.903,143,1021,118,1262869.2393810912,-512869.2393811068
1625000,9.631466762,1.248,0.215,3.376,143,1021,118,1255582.8601697697,369417.13983021467
1495000,9.544996853,1.181,0.127,3.331,143,1021,118,1252844.1430177316,242155.85698225274
1360000,8.130776413,0.518,0.707,2.333,143,1021,118,1278106.200881251,81893.79911873287
760000,8.320700976,0.647,0.712,2.668,143,1021,118,1280630.3564453074,-520630.3564453235
650000,8.038321283,0.642,0.808,2.383,143,1021,118,1282482.135593259,-632482.1355932751
1700000,9.234053651,0.723,0.935,2.469,143,1021,118,1277557.0781308543,422442.9218691298
680000,9.100086567,0.726,0.378,2.926,143,1021,118,1264206.252110912,-584206.2521109275
900000,8.284567901,0.341,0.605,2.304,143,1021,118,1273943.1937104561,-373943.193710472
1710000,8.885719161,0.578,0.57,2.803,143,1021,118,1272897.9293323334,437102.0706676508
1425000,7.995450557,0.636,0.752,2.301,143,1021,118,1279496.1340256818,145503.8659743022
578000,9.081935498,0.663,0.44,2.851,143,1021,118,1266161.9837694124,-688161.9837694281
1205000,8.349297673,0.306,0.175,1.926,143,1021,118,1251329.2180154098,-46329.218015425526
1615000,8.469746794,0.102,0.379,2.13,143,1021,118,1263053.635592517,351946.36440746725
625000,9.240814073,0.844,0.263,3.02,143,1021,118,1258945.7564724344,-633945.7564724499
1230000,9.339791404,0.795,0.735,2.683,143,1021,118,1271562.0246064693,-41562.0246064853
905000,8.041161304,0.53,0.595,2.171,143,1021,118,1271987.829693079,-366987.8296930947
1800000,9.618497414,1.185,0.262,3.281,143,1021,118,1256609.3850537871,543390.6149461974
647500,7.969933075,0.705,0.842,2.377,143,1021,118,1283744.5544934224,-636244.5544934385
1170000,8.066555324,0.62,0.801,2.391,143,1021,118,1282281.4796739502,-112281.47967396605
1900000,9.002758611,0.756,0.425,2.981,143,1021,118,1267444.2222401947,632555.7777597895
1340000,8.882102358,0.386,0.628,2.261,143,1021,118,1268568.1154645758,71431.88453540838
707000,8.904087097,0.9,0.554,3.118,143,1021,118,1274108.008172607,-567108.0081726229
1350000,8.499906331,0.689,0.719,2.811,143,1021,118,1281154.5678793276,68845.43212065648
1161000,8.066555324,0.62,0.801,2.391,143,1021,118,1282281.4796739502,-121281.47967396604
1140000,7.995450557,0.636,0.752,2.301,143,1021,118,1279496.1340256818,-139496.1340256978
1920000,9.566110019,1.064,0.413,3.091,143,1021,118,1261046.9397456662,658953.0602543178
1200000,8.561325285,0.317,0.762,2.509,143,1021,118,1280927.5756792608,-80927.5756792764
1090000,9.394569757,0.878,0.929,2.584,143,1021,118,1276322.9785015308,-186322.9785015466
761000,9.242379375,0.698,0.676,2.672,143,1021,118,1270819.8940833705,-509819.89408338605
1275000,8.691137462,0.641,0.734,2.839,143,1021,118,1280915.0052135119,-5915.005213527712
1912500,8.456264347,0.102,0.389,2.141,143,1021,118,1263724.876445876,648775.1235541082
1580000,9.52251275,1.027,0.382,3.074,143,1021,118,1260296.7785126038,319703.2214873804
1560000,9.100086567,0.726,0.378,2.926,143,1021,118,1264206.252110912,295793.7478890724
1100000,9.123622892,0.808,0.315,3.019,143,1021,118,1262273.2942479572,-162273.29424797287
1585000,8.344218508,0.294,0.192,1.942,143,1021,118,1252378.8682393944,332621.13176059007
1250000,8.017583352,0.577,0.667,2.229,143,1021,118,1275443.3506723954,-25443.350672411507
720000,8.306259291,0.639,0.721,2.651,143,1021,118,1280913.715136669,-560913.7151366851
1492000,8.869670337,0.411,0.585,2.202,143,1021,118,1265897.329916689,226102.67008329503
1515000,8.37360991,0.21,0.289,2.038,143,1021,118,1258067.3813135196,256932.6186864644
1305000,9.593738488,1.109,0.367,3.156,143,1021,118,1259630.7069463027,45369.293053681664
1621000,8.560574325,0.161,0.369,2.097,143,1021,118,1260853.8401924449,360146.1598075392
755000,9.397011528,0.857,0.794,2.68,143,1021,118,1272747.892017273,-517747.89201728854
1250000,8.316233311,0.279,0.238,1.979,143,1021,118,1255093.6899841223,-5093.689984138538
1850000,9.528044704,1.04,0.36,3.096,143,1021,118,1259622.3637676428,590377.6362323415
1280000,9.263516733,0.917,0.186,3.107,143,1021,118,1256467.572225526,23532.42777445838
915000,8.306259291,0.639,0.721,2.651,143,1021,118,1280913.715136669,-365913.71513668494
1501500,8.299623108,0.248,0.424,2.143,143,1021,118,1265188.8661264668,236311.13387351728
2150000,8.230827695,0.32,0.448,2.137,143,1021,118,1265990.2401507243,884009.7598492596
1275000,7.31460334,1.01,0.655,1.397,244,2609,269,1245631.0602845445,29368.939715438974
1200000,6.121996955,0.693,0.382,0.675,244,2609,269,1237251.3803178621,-37251.38031787871
830000,6.526445326,1.585,0.937,0.299,244,2609,269,1241547.1788923512,-411547.1788923683
850500,6.247332647,1.021,0.65,0.3,244,2609,269,1237881.4004421562,-387381.4004421729
1040000,6.281499276,0.798,0.537,0.509,244,2609,269,1238378.4180328571,-198378.4180328737
878000,6.247332647,1.021,0.65,0.3,244,2609,269,1237881.4004421562,-359881.4004421729
760000,6.450826771,1.35,0.75,0.077,244,2609,269,1233666.4739458147,-473666.4739458317
870000,6.05666307,1.221,0.804,0.317,244,2609,269,1243985.6265489485,-373985.62654896546
1400000,6.618395722,0.551,0.306,0.869,244,2609,269,1234204.642481464,165795.35751851962
1510000,6.760649078,0.545,0.367,1.758,244,2609,269,1248955.6615402217,261044.33845976213
1250000,7.087062809,0.821,0.456,1.204,244,2609,269,1238651.558738074,11348.44126190958
980000,6.369321507,1.254,0.718,0.049,244,2609,269,1233558.1348534052,-253558.13485342218
625000,6.05666307,1.221,0.804,0.317,244,2609,269,1243985.6265489485,-618985.6265489656
2038888,6.155541664,0.74,0.446,0.609,244,2609,269,1238005.3194900968,800882.6805098869
1350000,7.197225145,0.857,0.675,1.422,244,2609,269,1249150.9255205765,100849.07447940731
1370000,6.799773888,0.501,0.433,1.168,244,2609,269,1242528.7228768643,127471.27712311925
1250000,7.108328912,0.841,0.649,1.916,244,2609,269,1256613.7246185017,-6613.724618517881
