price,distance_from_CBD,distance_from_closest_private_school,distance_from_closest_public_school,distance_from_closest_station,Violent.Crime,Non.Violent.Crime,Drug.offences
1760000,5.398441024,0.982,0.659,1.223,248,1765,198
1260000,6.185474091,0.216,0.356,1.408,248,1765,198
1750000,5.843793383,0.561,0.161,1.17,248,1765,198
925000,5.063303457,1.323,0.947,0.913,248,1765,198
1250000,4.964401763,1.407,0.911,0.764,248,1765,198
1500000,6.243628003,0.377,0.404,1.647,248,1765,198
1420000,6.271301091,0.335,0.36,1.613,248,1765,198
1705000,6.331059468,0.246,0.393,1.057,248,1765,198
1100000,5.040936085,1.333,0.916,0.868,248,1765,198
1480000,5.925191309,0.984,0.707,1.92,248,1765,198
1855000,5.940986924,0.453,0.506,1.467,248,1765,198
1930000,5.235227707,1.141,0.764,1.06,248,1765,198
1775000,6.088863855,0.28,0.448,1.32,248,1765,198
2153000,5.31692668,1.136,0.913,1.212,248,1765,198
1600000,6.965779408,0.844,0.668,2.04,248,1765,198
1542000,6.87990798,1.181,0.328,2.459,248,1765,198
620000,6.309941721,0.691,0.553,1.979,248,1765,198
1317000,6.814977084,1.164,0.25,2.478,248,1765,198
1570000,6.826523533,0.837,0.566,2.092,248,1765,198
550000,6.094990512,0.742,0.672,1.975,248,1765,198
1790000,6.649828786,0.97,0.273,2.267,248,1765,198
1430000,6.456376454,0.629,0.55,1.931,248,1765,198
1350000,6.300778616,0.582,0.554,1.869,248,1765,198
1645000,6.891005549,0.814,0.646,2.039,248,1765,198
620000,6.488033584,1.078,0.144,2.378,248,1765,198
1126000,6.952223048,0.738,0.551,1.896,248,1765,198
1400000,6.552665288,0.929,0.276,2.231,248,1765,198
860000,6.467493196,0.714,0.489,2.016,248,1765,198
1300000,6.827273808,0.828,0.578,2.08,248,1765,198
564000,6.488033584,1.078,0.144,2.378,248,1765,198
1015000,7.046910874,0.921,0.74,2.096,248,1765,198
1162500,7.051802761,0.927,0.747,2.102,248,1765,198
1575000,6.83033407,1.172,0.268,2.474,248,1765,198
885000,5.134014283,1.013,1.204,1.148,248,1765,198
685000,5.379467111,1.008,0.489,1.178,248,1765,198
2100000,6.10683555,0.306,0.44,1.455,248,1765,198
865000,5.041810268,1.027,1.224,1.051,248,1765,198
820000,5.119872892,1.05,1.175,1.114,248,1765,198
875000,5.576553123,0.797,0.372,1.376,248,1765,198
1080000,5.244541949,1.193,0.932,1.135,248,1765,198
830000,5.119872892,1.05,1.175,1.114,248,1765,198
1210000,5.985164453,0.448,0.194,1.098,248,1765,198
1900000,6.394109067,0.139,0.269,1.169,248,1765,198
2150000,5.288450975,1.125,1.072,1.251,248,1765,198
2100000,5.761510539,0.607,0.374,1.392,248,1765,198
1750000,6.132164505,0.305,0.337,1.109,248,1765,198
1381000,5.75438521,1.009,0.889,1.738,248,1765,198
1965000,6.093512805,0.407,0.498,1.594,248,1765,198
900000,5.21842699,1.161,0.651,1.017,248,1765,198
1972000,5.343894883,1.077,0.823,1.209,248,1765,198
1600000,6.032281494,0.915,0.624,2.008,248,1765,198
2100000,5.341173887,1.161,1.035,1.292,248,1765,198
1327000,5.986134202,0.979,0.644,1.983,248,1765,198
1805000,6.320516178,0.115,0.221,1.402,248,1765,198
790000,4.993029651,0.965,1.233,1.042,248,1765,198
1301000,6.265338507,0.225,0.299,1.493,248,1765,198
665000,5.119872892,1.05,1.175,1.114,248,1765,198
1220000,5.526186289,1.042,1.081,1.57,248,1765,198
1700000,5.717134089,1.08,0.904,1.728,248,1765,198
1480000,6.11285752,0.357,0.459,1.544,248,1765,198
1645000,6.186704893,0.216,0.408,1.18,248,1765,198
1810000,5.89550415,0.493,0.226,1.209,248,1765,198
1810000,5.384740194,1.008,0.713,1.221,248,1765,198
1075000,9.471304851,1.096,0.095,3.251,143,1021,118
655000,9.198805651,0.749,0.38,2.903,143,1021,118
875000,8.496609962,0.757,0.66,2.87,143,1021,118
1510000,8.730987066,0.653,0.694,2.861,143,1021,118
950000,8.369590114,0.379,0.728,2.443,143,1021,118
1850000,8.396833093,0.183,0.512,2.251,143,1021,118
1545000,8.839574136,0.556,0.612,2.782,143,1021,118
1825000,8.645249596,0.716,0.783,2.893,143,1021,118
1155000,9.134836095,0.647,0.824,2.364,143,1021,118
960000,8.561336355,0.317,0.762,2.509,143,1021,118
815000,8.589419258,0.329,0.307,1.973,143,1021,118
1250000,8.53461623,0.146,0.597,2.348,143,1021,118
1290000,9.022187613,0.862,0.409,3.089,143,1021,118
1625000,8.679772489,0.154,0.62,2.361,143,1021,118
750000,9.198805651,0.749,0.38,2.903,143,1021,118
1625000,9.631466762,1.248,0.215,3.376,143,1021,118
1430000,8.43046862,0.169,0.537,2.28,143,1021,118
2100000,9.653075358,1.197,0.324,3.267,143,1021,118
1495000,9.544996853,1.181,0.127,3.331,143,1021,118
1360000,8.130776413,0.518,0.707,2.333,143,1021,118
1515000,8.736450203,0.3,0.483,2.138,143,1021,118
760000,8.320700976,0.647,0.712,2.668,143,1021,118
650000,8.038321283,0.642,0.808,2.383,143,1021,118
1520000,8.276798645,0.284,0.48,2.186,143,1021,118
1470000,9.205143226,0.695,0.908,2.451,143,1021,118
2180000,8.08391464,0.666,0.796,2.476,143,1021,118
1700000,9.234053651,0.723,0.935,2.469,143,1021,118
680000,9.100086567,0.726,0.378,2.926,143,1021,118
1675000,9.786849485,1.376,0.373,3.464,143,1021,118
900000,8.284567901,0.341,0.605,2.304,143,1021,118
1710000,8.885719161,0.578,0.57,2.803,143,1021,118
1320000,9.070139086,0.793,0.36,3.012,143,1021,118
1425000,7.995450557,0.636,0.752,2.301,143,1021,118
578000,9.081935498,0.663,0.44,2.851,143,1021,118
655000,8.780255228,0.277,0.563,2.233,143,1021,118
1205000,8.349297673,0.306,0.175,1.926,143,1021,118
1615000,8.469746794,0.102,0.379,2.13,143,1021,118
625000,9.240814073,0.844,0.263,3.02,143,1021,118
1230000,9.339791404,0.795,0.735,2.683,143,1021,118
905000,8.041161304,0.53,0.595,2.171,143,1021,118
1800000,9.618497414,1.185,0.262,3.281,143,1021,118
647500,7.969933075,0.705,0.842,2.377,143,1021,118
1170000,8.066555324,0.62,0.801,2.391,143,1021,118
1900000,9.002758611,0.756,0.425,2.981,143,1021,118
1308500,8.405758389,0.288,0.653,2.382,143,1021,118
1340000,8.882102358,0.386,0.628,2.261,143,1021,118
707000,8.904087097,0.9,0.554,3.118,143,1021,118
1350000,8.499906331,0.689,0.719,2.811,143,1021,118
1161000,8.066555324,0.62,0.801,2.391,143,1021,118
1140000,7.995450557,0.636,0.752,2.301,143,1021,118
1725000,8.49023675,0.188,0.61,2.357,143,1021,118
1920000,9.566110019,1.064,0.413,3.091,143,1021,118
1650000,8.678116746,0.544,0.756,2.749,143,1021,118
1200000,8.561325285,0.317,0.762,2.509,143,1021,118
1090000,9.394569757,0.878,0.929,2.584,143,1021,118
761000,9.242379375,0.698,0.676,2.672,143,1021,118
1275000,8.691137462,0.641,0.734,2.839,143,1021,118
1912500,8.456264347,0.102,0.389,2.141,143,1021,118
961000,8.496609962,0.757,0.66,2.87,143,1021,118
1580000,9.52251275,1.027,0.382,3.074,143,1021,118
1560000,9.100086567,0.726,0.378,2.926,143,1021,118
1150000,9.123622892,0.808,0.315,3.019,143,1021,118
1100000,9.123622892,0.808,0.315,3.019,143,1021,118
1585000,8.344218508,0.294,0.192,1.942,143,1021,118
1790000,8.160567618,0.451,0.63,2.275,143,1021,118
1250000,8.017583352,0.577,0.667,2.229,143,1021,118
720000,8.306259291,0.639,0.721,2.651,143,1021,118
1492000,8.869670337,0.411,0.585,2.202,143,1021,118
1515000,8.37360991,0.21,0.289,2.038,143,1021,118
1305000,9.593738488,1.109,0.367,3.156,143,1021,118
1560000,8.283074687,0.56,0.808,2.554,143,1021,118
1621000,8.560574325,0.161,0.369,2.097,143,1021,118
755000,9.397011528,0.857,0.794,2.68,143,1021,118
1250000,8.316233311,0.279,0.238,1.979,143,1021,118
1850000,9.528044704,1.04,0.36,3.096,143,1021,118
1280000,9.263516733,0.917,0.186,3.107,143,1021,118
915000,8.306259291,0.639,0.721,2.651,143,1021,118
1501500,8.299623108,0.248,0.424,2.143,143,1021,118
2150000,8.230827695,0.32,0.448,2.137,143,1021,118
1275000,7.31460334,1.01,0.655,1.397,244,2609,269
1100000,7.038841112,1.061,0.242,0.853,244,2609,269
1200000,6.121996955,0.693,0.382,0.675,244,2609,269
830000,6.526445326,1.585,0.937,0.299,244,2609,269
850500,6.247332647,1.021,0.65,0.3,244,2609,269
1040000,6.281499276,0.798,0.537,0.509,244,2609,269
878000,6.247332647,1.021,0.65,0.3,244,2609,269
760000,6.450826771,1.35,0.75,0.077,244,2609,269
1300000,6.599483636,0.496,0.362,1.775,244,2609,269
870000,6.05666307,1.221,0.804,0.317,244,2609,269
1400000,6.618395722,0.551,0.306,0.869,244,2609,269
1410000,6.612889121,0.484,0.371,0.938,244,2609,269
1510000,6.760649078,0.545,0.367,1.758,244,2609,269
1250000,7.087062809,0.821,0.456,1.204,244,2609,269
930000,6.03918942,1.135,0.711,0.371,244,2609,269
980000,6.369321507,1.254,0.718,0.049,244,2609,269
625000,6.05666307,1.221,0.804,0.317,244,2609,269
2038888,6.155541664,0.74,0.446,0.609,244,2609,269
1472000,6.582134865,0.359,0.382,1.055,244,2609,269
1350000,7.197225145,0.857,0.675,1.422,244,2609,269
1370000,6.799773888,0.501,0.433,1.168,244,2609,269
1250000,7.108328912,0.841,0.649,1.916,244,2609,269
1770000,6.523420596,0.345,0.4,1.02,244,2609,269
1000000,6.322951369,1.357,0.833,0.067,244,2609,269
1300000,6.659846076,0.806,0.153,0.643,244,2609,269
830000,6.369321507,1.254,0.718,0.049,244,2609,269
1115000,6.213437521,0.881,0.597,0.446,244,2609,269
1415000,7.184387984,1.036,0.392,1.094,244,2609,269
1200000,6.855236219,0.947,0.093,0.716,244,2609,269
1420000,6.952760877,0.596,0.462,1.368,244,2609,269
1710000,6.6205563,0.807,0.196,0.609,244,2609,269
700000,6.44064346,1.165,0.596,0.157,244,2609,269
1600000,7.427627535,1.064,0.858,1.673,244,2609,269
1310000,6.875970828,0.54,0.349,1.613,244,2609,269
2030000,7.039821018,1.049,0.238,0.865,244,2609,269
1735000,6.660297434,0.539,0.318,0.922,244,2609,269
1295000,7.024012253,0.721,0.505,1.245,244,2609,269
1500000,7.124790488,0.854,0.481,1.229,244,2609,269
1426000,6.289574281,0.885,0.553,0.421,244,2609,269
1600000,6.36329903,0.663,0.45,0.64,244,2609,269
1650000,7.033133952,0.678,0.495,1.634,244,2609,269
1815000,6.478524363,0.42,0.33,1.719,244,2609,269
1326000,6.084879849,0.905,0.524,0.499,244,2609,269
1400000,6.483280396,0.724,0.327,0.608,244,2609,269
1465000,6.881689068,0.562,0.37,1.659,244,2609,269
833000,6.44064346,1.165,0.596,0.157,244,2609,269
1370000,7.067608796,0.765,0.517,1.262,244,2609,269
790000,6.428823044,1.123,0.572,0.191,244,2609,269
792000,6.339133614,1.435,0.891,0.135,244,2609,269
1500000,7.484273134,1.136,0.795,1.543,244,2609,269
1650000,6.901460432,0.592,0.503,1.213,244,2609,269
1300000,7.141289077,0.79,0.654,1.431,244,2609,269
1400000,6.529668273,0.273,0.136,1.544,244,2609,269
1330000,6.905160302,0.644,0.405,1.128,244,2609,269
1705000,6.649588751,0.281,0.141,1.357,244,2609,269
962000,7.152336156,0.879,0.5,1.248,244,2609,269
1168000,7.280865363,1.018,0.567,1.301,244,2609,269
1350000,6.639657524,0.481,0.329,1.743,244,2609,269
1220000,7.4349608720000004,1.067,0.883,1.782,244,2609,269
970000,7.051387746,1.138,0.296,0.81,244,2609,269
1360000,6.619945589,0.397,0.237,1.65,244,2609,269
1802000,6.98956748,0.957,0.18,0.879,244,2609,269
840000,6.322951369,1.357,0.833,0.067,244,2609,269
1100000,6.211422731,0.889,0.602,0.439,244,2609,269
1476000,6.157699273,0.773,0.472,0.576,244,2609,269
1650000,6.577506468,0.803,0.24,0.582,244,2609,269
1100000,7.204540209,0.907,0.572,1.32,244,2609,269
1240000,7.148909915,0.841,0.565,1.313,244,2609,269
2160000,3.148073471,0.328,0.413,0.784,217,2215,1509
2125000,1.945885385,0.667,0.344,0.834,217,2215,1509
1605000,2.826336614,0.213,0.147,0.964,217,2215,1509
2000000,1.950812755,0.838,0.553,0.998,217,2215,1509
2180000,2.855609777,0.21,0.171,0.949,217,2215,1509
2200000,2.320139347,0.274,0.124,0.735,217,2215,1509
2150000,2.929921157,0.394,0.402,0.767,217,2215,1509
2125000,2.342890033,0.43,0.265,0.87,217,2215,1509
1165000,2.578061719,0.305,0.229,0.421,217,2215,1509
2000000,1.796857141,0.608,0.132,0.624,217,2215,1509
1400000,3.349716298,0.571,0.669,0.746,217,2215,1509
880000,3.326136505,0.536,0.634,0.754,217,2215,1509
1182500,2.862055518,0.586,0.496,0.426,217,2215,1509
1230000,2.491790545,0.228,0.144,0.477,217,2215,1509
1360000,2.448451017,0.174,0.156,0.457,217,2215,1509
1850000,2.58647097,0.342,0.201,0.516,217,2215,1509
2215000,2.561254375,0.459,0.321,0.866,217,2215,1509
2150000,2.81135623,0.47,0.437,0.68,217,2215,1509
2030000,2.586019933,0.443,0.308,0.844,217,2215,1509
1820000,2.038643704,0.475,0.35,0.83,217,2215,1509
1360000,1.825274818,0.667,0.335,0.789,217,2215,1509
1800000,1.818609619,0.66,0.331,0.783,217,2215,1509
2125000,1.97057926,0.387,0.276,0.704,217,2215,1509
2130000,1.863545489,0.793,0.443,0.905,217,2215,1509
2100000,4.275252564,0.553,0.827,0.509,286,4131,640
1800000,4.610909278,0.597,0.487,0.323,286,4131,640
1060000,4.982183593,0.443,0.606,0.584,286,4131,640
2050000,5.046879164,0.383,0.68,0.671,286,4131,640
2180000,4.344535277,0.437,0.79,0.601,286,4131,640
1350000,4.392727155,0.389,0.75,0.612,286,4131,640
870000,4.74549424,0.197,0.748,0.39,286,4131,640
1780000,4.741749151,0.514,0.374,0.388,286,4131,640
1725000,4.81017753,0.415,0.509,0.383,286,4131,640
1400000,3.705831614,0.485,0.715,1.225,60,510,31
860000,4.974087525,0.425,0.235,0.9,60,510,31
1200000,5.396063895,0.57,0.312,1.387,60,510,31
1165000,5.497137632,0.724,0.465,1.578,60,510,31
2200000,5.191349591,0.906,0.407,1.493,60,510,31
1935000,5.376410898,0.831,0.422,1.55,60,510,31
1010000,5.099718462,0.69,0.161,1.256,60,510,31
2100000,6.182022944,0.455,0.259,1.821,113,1071,92
1915000,5.377843179,0.177,0.351,0.97,113,1071,92
1070000,5.973948936,0.27,0.432,1.62,113,1071,92
1800000,5.526481224,0.163,0.443,1.148,113,1071,92
900000,6.017142929,0.275,0.368,1.68,113,1071,92
2100000,5.564594455,0.208,0.562,1.318,113,1071,92
1960000,5.551801314,0.205,0.467,1.125,113,1071,92
1890000,5.513009555,0.248,0.474,1.232,113,1071,92
2075000,6.79443053,0.49,0.425,2.277,113,1071,92
2100000,6.105624369,0.387,0.321,1.745,113,1071,92
2200000,6.347601078,0.616,0.249,1.968,113,1071,92
1800000,4.260908911,0.381,0.725,0.137,64,481,85
1410000,3.44639674,0.846,0.468,0.724,64,481,85
1300000,3.363175024,0.834,0.174,0.792,64,481,85
1780000,4.491372678,0.168,0.863,0.172,64,481,85
2080000,3.990471738,0.69,0.468,0.376,64,481,85
1500000,3.458195232,0.978,0.146,0.824,64,481,85
1320000,3.363175024,0.834,0.174,0.792,64,481,85
1690000,4.390280681,0.196,0.862,0.356,64,481,85
1750000,4.519939006,0.116,0.88,0.223,64,481,85
1840000,4.862799971,0.265,0.436,0.703,64,481,85
1580000,5.596906588,0.452,0.494,1.181,435,3903,793
1300000,5.5060751550000004,0.269,0.277,1.295,435,3903,793
1882000,5.584281068,0.291,0.378,1.227,435,3903,793
1820000,5.596906588,0.452,0.494,1.181,435,3903,793
1225000,5.343187967,0.346,0.304,1.215,435,3903,793
1312500,5.716439272,0.229,0.165,1.515,435,3903,793
1200000,5.847825041,0.603,0.524,1.8,435,3903,793
752500,5.973556595,0.603,0.638,2.054,435,3903,793
1910000,6.589644368,0.35,0.454,2.93,435,3903,793
1950000,5.968333257,0.785,0.337,2.583,435,3903,793
2210000,6.592823527,0.521,0.4,3.028,435,3903,793
1675000,7.002080849,0.351,0.393,3.192,435,3903,793
2220000,6.462557399,0.321,0.465,2.813,435,3903,793
1090000,5.246384015,0.094,0.445,0.998,435,3903,793
1400000,6.285829343,0.579,0.52,2.016,435,3903,793
1085000,6.350314303,0.627,0.58,2.053,435,3903,793
2080000,5.239418869,0.199,0.343,1.047,435,3903,793
1555000,6.054203402,0.483,0.561,2.176,435,3903,793
2100000,6.301660258,0.263,0.325,2.403,435,3903,793
2175000,6.298549161,0.264,0.329,2.401,435,3903,793
2205000,5.962751944,0.537,0.67,2.155,435,3903,793
1285000,7.064661526,0.308,0.373,3.172,435,3903,793
2025000,6.164470989,0.689,0.17,2.743,435,3903,793
1900000,5.962196693,0.789,0.343,2.578,435,3903,793
2070000,6.965836717,0.289,0.333,3.137,435,3903,793
1400000,6.229400377,0.589,0.569,1.845,435,3903,793
1330000,2.838056348,0.633,0.319,0.821,79,800,109
2005000,2.473838696,0.299,0.419,0.266,79,800,109
1510000,3.033857043,0.426,0.591,0.307,79,800,109
2000000,2.583374318,0.31,0.435,0.184,79,800,109
1935000,2.799605113,0.38,0.553,0.173,79,800,109
2077500,6.207845705,0.724,0.228,2.999,72,628,47
2150000,6.021307884,0.249,0.334,3.191,72,628,47
1985000,6.231017102,0.787,0.164,2.977,72,628,47
2182000,6.134006894,0.795,0.141,2.785,72,628,47
1900000,6.132476388,0.326,0.513,3.384,72,628,47
2100000,6.577304507,0.634,0.341,3.245,92,732,111
1300000,6.281410836,0.502,1.326,4.152,92,732,111
2185000,7.016846012,1.29,0.913,4.892,92,732,111
1300000,6.890657244,0.579,0.585,3.241,92,732,111
950000,5.369419953,0.096,0.491,0.097,312,2948,348
980000,6.383284669,0.805,0.326,0.598,312,2948,348
2100000,6.991149682,0.851,0.226,1.007,312,2948,348
905000,6.274957182,0.148,0.391,0.2,312,2948,348
1030000,5.750705274,0.462,0.183,0.752,312,2948,348
1800000,5.136482382,0.406,0.414,0.373,312,2948,348
1800000,5.870075239,0.237,0.325,0.46,312,2948,348
1500500,6.383284669,0.805,0.326,0.598,312,2948,348
2200000,6.608077153,0.275,0.307,0.497,312,2948,348
878000,5.455720393,0.1,0.52,0.174,312,2948,348
1500000,6.383284669,0.805,0.326,0.598,312,2948,348
1810000,7.094379348,0.831,0.383,1.043,312,2948,348
2000000,6.988760364,0.548,0.379,0.883,312,2948,348
1275000,5.561025515,0.44,0.742,1.367,312,2948,348
2091000,6.55782038,0.45,0.087,0.53,312,2948,348
650000,6.918236788,0.613,0.363,0.836,312,2948,348
1040000,5.6428645,0.537,0.819,1.461,312,2948,348
1869000,6.101442394,0.402,0.354,1.801,312,2948,348
1650000,5.800821198,0.611,0.66,1.255,312,2948,348
780000,5.54337633,0.359,0.598,1.225,312,2948,348
2225000,6.216664041,0.536,0.638,0.731,312,2948,348
870000,5.565623474,0.497,0.829,1.45,312,2948,348
945000,5.140953728,0.309,0.567,0.11,312,2948,348
830000,4.805203462,0.644,0.818,0.386,312,2948,348
1920000,6.844476565,0.57,0.318,0.772,312,2948,348
1965000,6.659511721,0.557,0.15,0.657,312,2948,348
1810000,5.440565045,0.308,0.087,0.509,312,2948,348
2075000,5.709926561,0.564,0.75,1.392,312,2948,348
1400000,7.142719397,0.808,0.494,1.056,312,2948,348
983000,5.448564002,0.14,0.205,0.355,312,2948,348
1060000,5.358493744,0.095,0.469,0.102,312,2948,348
2175000,6.769709241,0.378,0.42,0.653,312,2948,348
2000000,6.594693232,0.483,0.099,0.573,312,2948,348
2130000,6.898991913,0.427,0.558,2.121,312,2948,348
945000,6.130835213,0.734,0.619,0.898,312,2948,348
1080000,5.105783082,0.348,0.544,0.185,312,2948,348
1780000,6.855829895,0.673,0.199,0.833,312,2948,348
1000000,5.760540753,0.239,0.663,1.568,312,2948,348
1640000,6.481850289,0.915,0.249,0.735,312,2948,348
1100000,5.252706031,0.301,0.314,0.341,312,2948,348
955000,5.749909095,0.448,0.323,0.93,312,2948,348
1900000,6.383142497,0.364,0.512,0.64,312,2948,348
633000,5.173929536,0.389,0.356,0.449,312,2948,348
910000,5.465842595,0.023,0.404,0.214,312,2948,348
1423000,5.690677483,0.493,0.576,1.226,312,2948,348
1110000,6.547906904,0.702,0.193,0.672,312,2948,348
1478000,5.544589487,0.276,0.362,1.002,312,2948,348
1015000,6.19673224,0.472,0.709,1.374,312,2948,348
1545000,5.893508792,0.65,0.592,1.121,312,2948,348
715000,5.794945085,0.51,0.421,1,312,2948,348
1160000,5.557466762,0.362,0.695,1.424,312,2948,348
680000,6.635713174,0.296,0.314,0.524,312,2948,348
1560000,6.634014185,0.276,0.29,0.617,312,2948,348
1702000,5.384848296,0.392,0.743,1.398,312,2948,348
1220000,5.252865088,0.363,0.278,0.438,312,2948,348
1480000,5.134355075,0.267,0.407,0.612,312,2948,348
900000,6.643236881,0.293,0.271,0.637,312,2948,348
945000,6.130835213,0.734,0.619,0.898,312,2948,348
865000,5.173929536,0.389,0.356,0.449,312,2948,348
770000,5.785496185,0.211,0.479,0.273,312,2948,348
790000,5.68833558,0.389,0.176,0.831,312,2948,348
1110000,5.852231852,0.551,0.396,0.916,312,2948,348
1110000,5.407499063,0.116,0.243,0.773,312,2948,348
1400000,5.852231852,0.551,0.396,0.916,312,2948,348
1957000,5.746280418,0.361,0.154,0.659,312,2948,348
1170000,6.356168178,0.47,0.573,0.726,312,2948,348
1400000,6.466010426,0.243,0.661,1.608,177,1396,148
1260000,6.062386757,0.906,0.659,0.495,177,1396,148
1875000,7.558626195,0.272,0.334,1.897,177,1396,148
2017500,6.87435294,0.911,0.165,1.007,177,1396,148
1700000,6.038535758,0.611,0.914,0.791,177,1396,148
1850000,6.875480482,0.676,0.433,1.297,177,1396,148
1820000,5.800847188,0.734,0.994,1.51,177,1396,148
1110000,6.118112024,0.322,0.85,1.199,177,1396,148
2150000,7.015513988,0.756,0.312,1.16,177,1396,148
1350000,7.497125425,0.239,0.442,1.685,177,1396,148
1875000,5.9684875,0.677,0.794,1.651,177,1396,148
1852500,7.276000809,0.575,0.469,1.695,177,1396,148
2050000,7.398244658,0.565,0.486,1.87,177,1396,148
1950000,6.07426218,0.831,0.481,0.373,177,1396,148
1204000,6.038941575,0.655,0.875,0.741,177,1396,148
2075000,6.023990294,0.778,0.453,0.305,177,1396,148
1550000,6.704481287,0.398,0.275,1.34,177,1396,148
1480000,6.616801942,0.304,0.564,1.693,177,1396,148
1350000,6.594093602,0.285,0.572,1.675,177,1396,148
1234000,6.612212258,0.339,0.605,1.728,177,1396,148
1620000,6.459676615,0.277,0.691,1.634,177,1396,148
1315000,6.626599542,0.271,0.33,1.355,177,1396,148
1387000,6.476483856,0.287,0.685,1.65,177,1396,148
880000,6.508621411,0.756,0.419,0.893,177,1396,148
2175000,6.870219644,0.556,0.316,1.355,177,1396,148
2180000,6.048784996,0.651,0.716,1.701,177,1396,148
1900000,6.225398045,0.356,0.81,1.54,177,1396,148
1700000,6.256327952,0.304,0.829,1.515,177,1396,148
2221000,6.812147382,0.751,0.496,1.208,177,1396,148
863000,6.424429865,0.719,0.487,0.842,177,1396,148
1045000,7.208563954,0.614,0.475,1.606,177,1396,148
830000,6.542256335,0.907,0.275,0.846,177,1396,148
2100000,5.58854079,0.7,1.094,1.632,177,1396,148
2100000,7.036070718,0.702,0.39,1.266,177,1396,148
1215000,7.511442638,0.224,0.429,1.698,177,1396,148
2200000,6.019815063,0.783,0.459,0.305,177,1396,148
1310000,7.400078102,0.34,0.503,1.633,177,1396,148
1850000,6.88448808,0.856,0.113,0.959,177,1396,148
1990000,7.654805471,0.139,0.228,1.91,177,1396,148
1700000,6.198485724,0.688,0.529,1.857,177,1396,148
1970000,6.931998381,0.843,0.225,1.077,177,1396,148
1670000,6.563617149,0.788,0.376,0.928,177,1396,148
